Teff log(g) a1 a2 a3 a4 I1 beaming
10000.0 6.75 0.1583 2.1938 -2.6352 0.9658 0.000114046 -0.3446
10500.0 6.75 0.3302 1.6447 -2.043 0.7542 0.000132306 -0.2076
11000.0 6.75 0.4761 1.0304 -1.2938 0.4755 0.000148183 -0.0845
11500.0 6.75 0.6249 0.4121 -0.5279 0.1846 0.000163468 0.0267
12000.0 6.75 0.7028 0.127 -0.186 0.0497 0.000179322 0.1274
12500.0 6.75 0.7402 0.0197 -0.0865 0.0156 0.000195242 0.219
13000.0 6.75 0.7641 -0.0512 -0.0264 -0.0036 0.000211215 0.3027
13500.0 6.75 0.7789 -0.1023 0.0174 -0.018 0.000227296 0.3794
14000.0 6.75 0.7858 -0.1354 0.0443 -0.0264 0.000243366 0.4499
14500.0 6.75 0.788 -0.1575 0.0608 -0.0312 0.000259498 0.5149
15000.0 6.75 0.7886 -0.177 0.0759 -0.0357 0.000275757 0.5749
15500.0 6.75 0.7878 -0.1934 0.0884 -0.0392 0.000292188 0.6305
16000.0 6.75 0.7863 -0.2084 0.1003 -0.0426 0.000308841 0.6822
16500.0 6.75 0.7851 -0.2241 0.1133 -0.0464 0.000325744 0.7304
17000.0 6.75 0.7842 -0.2415 0.1294 -0.0516 0.000342919 0.7753
20000.0 6.75 0.7975 -0.384 0.2716 -0.1009 0.000452647 0.9917
25000.0 6.75 0.9209 -0.8221 0.7165 -0.2601 0.000669505 1.2244
30000.0 6.75 0.9793 -1.0465 0.9007 -0.3146 0.00096275 1.3715
35000.0 6.75 0.7825 -0.7484 0.5925 -0.1984 0.00128678 1.4724
40000.0 6.75 0.6414 -0.5627 0.4399 -0.1492 0.00154343 1.5457
45000.0 6.75 0.5776 -0.5222 0.4316 -0.1523 0.00175663 1.6014
50000.0 6.75 0.5528 -0.5508 0.487 -0.1771 0.00195325 1.6449
55000.0 6.75 0.5482 -0.6084 0.5656 -0.2091 0.00213368 1.68
60000.0 6.75 0.5593 -0.6861 0.6579 -0.2449 0.00229943 1.7088
3750.0 7.0 0.6727 0.8355 -1.3212 0.552 8.77707e-07 -5.5604
4000.0 7.0 1.1316 -0.3478 -0.1032 0.1038 1.15779e-06 -5.0264
4250.0 7.0 1.4615 -1.2263 0.8197 -0.2407 1.57334e-06 -4.5558
4500.0 7.0 1.6296 -1.6905 1.3162 -0.4279 2.18278e-06 -4.138
4750.0 7.0 1.721 -1.9319 1.5786 -0.5274 3.04122e-06 -3.7647
5000.0 7.0 1.4534 -1.166 0.7717 -0.2241 4.22323e-06 -3.4295
5250.0 7.0 1.3274 -0.8253 0.4389 -0.1043 5.86486e-06 -3.1269
5500.0 7.0 1.125 -0.2976 -0.0668 0.0761 7.87765e-06 -2.8526
5750.0 7.0 0.7961 0.5226 -0.8406 0.3454 1.02659e-05 -2.6029
6000.0 7.0 0.4314 1.4136 -1.6735 0.6283 1.30146e-05 -2.3747
6250.0 7.0 0.1255 2.1297 -2.3201 0.8383 1.61062e-05 -2.1656
6500.0 7.0 -0.0697 2.5421 -2.6546 0.9336 1.95375e-05 -1.9734
7000.0 7.0 -0.2138 2.7486 -2.7277 0.9175 2.74999e-05 -1.6323
7500.0 7.0 -0.2336 2.71 -2.6191 0.851 3.70562e-05 -1.3395
8000.0 7.0 -0.2407 2.7366 -2.6558 0.8547 4.83713e-05 -1.0858
8500.0 7.0 -0.2433 2.8522 -2.8723 0.9464 6.15599e-05 -0.8645
9000.0 7.0 -0.202 2.9353 -3.139 1.0816 7.66805e-05 -0.6699
9500.0 7.0 -0.0491 2.7202 -3.116 1.1221 9.36234e-05 -0.4977
10000.0 7.0 0.1831 2.1588 -2.6414 0.9797 0.000111796 -0.3446
10500.0 7.0 0.3632 1.6212 -2.0896 0.7865 0.000129907 -0.2076
11000.0 7.0 0.4835 1.1412 -1.5106 0.5678 0.000146971 -0.0845
11500.0 7.0 0.5975 0.6122 -0.8473 0.3195 0.000161298 0.0267
12000.0 7.0 0.7049 0.1524 -0.2636 0.0907 0.000176508 0.1274
12500.0 7.0 0.7538 -0.0295 -0.0472 0.0047 0.000192312 0.219
13000.0 7.0 0.7785 -0.1066 0.0247 -0.0202 0.000208267 0.3027
13500.0 7.0 0.7929 -0.1552 0.0653 -0.0331 0.000224273 0.3794
14000.0 7.0 0.8024 -0.1942 0.0997 -0.0447 0.000240491 0.4499
14500.0 7.0 0.8047 -0.216 0.1163 -0.0496 0.000256744 0.5149
15000.0 7.0 0.8044 -0.2319 0.1276 -0.0527 0.000273086 0.5749
15500.0 7.0 0.8047 -0.2503 0.1428 -0.0575 0.000289579 0.6305
16000.0 7.0 0.8028 -0.2632 0.1524 -0.06 0.000306278 0.6822
16500.0 7.0 0.8016 -0.2787 0.1658 -0.0642 0.00032321 0.7304
17000.0 7.0 0.7995 -0.2923 0.1779 -0.068 0.000340409 0.7753
20000.0 7.0 0.8134 -0.4341 0.3194 -0.1171 0.000450225 0.9917
25000.0 7.0 0.9328 -0.8607 0.7524 -0.2721 0.000667202 1.2244
30000.0 7.0 0.9886 -1.081 0.934 -0.326 0.0009603 1.3715
35000.0 7.0 0.7657 -0.7196 0.5626 -0.1869 0.00128188 1.4724
40000.0 7.0 0.6137 -0.5083 0.3849 -0.1288 0.00153599 1.5457
45000.0 7.0 0.5405 -0.4454 0.3539 -0.1234 0.00174695 1.6014
50000.0 7.0 0.5057 -0.4509 0.3862 -0.1399 0.00194029 1.6449
55000.0 7.0 0.4938 -0.4893 0.4446 -0.1645 0.00211315 1.68
60000.0 7.0 0.4943 -0.5446 0.5156 -0.1927 0.00227824 1.7088
65000.0 7.0 0.3992 -0.0658 -0.0301 0.0149 0.00283572 1.7329
70000.0 7.0 0.3756 -0.0601 -0.019 0.0079 0.00300674 1.7533
75000.0 7.0 0.3604 -0.069 0.0044 -0.0031 0.0031755 1.7708
80000.0 7.0 0.3519 -0.0894 0.0379 -0.0174 0.00334286 1.786
85000.0 7.0 0.3491 -0.1193 0.0794 -0.0344 0.00350964 1.7994
90000.0 7.0 0.3508 -0.1558 0.126 -0.0528 0.00367598 1.8111
100000.0 7.0 0.3595 -0.2346 0.2221 -0.0903 0.00400909 1.831
3750.0 7.25 0.7613 0.6213 -1.1009 0.4713 9.19276e-07 -5.5604
4000.0 7.25 1.1883 -0.4857 0.0435 0.0487 1.20082e-06 -5.0264
4250.0 7.25 1.495 -1.3041 0.903 -0.2722 1.61159e-06 -4.5558
4500.0 7.25 1.6561 -1.7524 1.3813 -0.4523 2.21319e-06 -4.138
4750.0 7.25 1.7253 -1.948 1.596 -0.5342 3.05907e-06 -3.7647
5000.0 7.25 1.491 -1.2625 0.8652 -0.2576 4.20097e-06 -3.4295
5250.0 7.25 1.3858 -0.9786 0.5867 -0.1571 5.83355e-06 -3.1269
5500.0 7.25 1.2086 -0.5118 0.1324 0.0061 7.83907e-06 -2.8526
5750.0 7.25 0.9375 0.1733 -0.5185 0.2351 1.02235e-05 -2.6029
6000.0 7.25 0.5919 1.0241 -1.318 0.5097 1.29819e-05 -2.3747
6250.0 7.25 0.2612 1.8143 -2.0454 0.7516 1.60864e-05 -2.1656
6500.0 7.25 0.022 2.3483 -2.5064 0.8938 1.95287e-05 -1.9734
7000.0 7.25 -0.178 2.7019 -2.7279 0.9306 2.74633e-05 -1.6323
7500.0 7.25 -0.2087 2.6956 -2.6586 0.8807 3.68996e-05 -1.3395
8000.0 7.25 -0.2065 2.6997 -2.6789 0.8813 4.7962e-05 -1.0858
8500.0 7.25 -0.1962 2.7757 -2.8541 0.959 6.07904e-05 -0.8645
9000.0 7.25 -0.1428 2.8044 -3.0467 1.0628 7.54485e-05 -0.6699
9500.0 7.25 0.0024 2.5944 -3.0136 1.0948 9.18821e-05 -0.4977
10000.0 7.25 0.2254 2.0713 -2.5876 0.9711 0.000109637 -0.3446
10500.0 7.25 0.4147 1.5236 -2.0418 0.7827 0.000127594 -0.2076
11000.0 7.25 0.5364 1.0923 -1.5499 0.5998 0.000145054 -0.0845
11500.0 7.25 0.6157 0.6928 -1.0325 0.3997 0.000160257 0.0267
12000.0 7.25 0.7025 0.2595 -0.4757 0.1883 0.00017406 0.1274
12500.0 7.25 0.7721 -0.061 -0.0558 0.0189 0.000189299 0.219
13000.0 7.25 0.8004 -0.1801 0.0902 -0.0407 0.000205132 0.3027
13500.0 7.25 0.8129 -0.2276 0.1355 -0.057 0.000221144 0.3794
14000.0 7.25 0.8199 -0.2588 0.1612 -0.0652 0.000237287 0.4499
14500.0 7.25 0.8247 -0.2855 0.1836 -0.0724 0.000253639 0.5149
15000.0 7.25 0.826 -0.3049 0.1995 -0.0775 0.000270039 0.5749
15500.0 7.25 0.824 -0.3164 0.2078 -0.0799 0.000286588 0.6305
16000.0 7.25 0.8215 -0.3273 0.2154 -0.0818 0.000303328 0.6822
16500.0 7.25 0.8192 -0.3389 0.2246 -0.0843 0.00032029 0.7304
17000.0 7.25 0.8182 -0.3543 0.2385 -0.0888 0.000337508 0.7753
20000.0 7.25 0.8298 -0.4878 0.3717 -0.1351 0.000447378 0.9917
25000.0 7.25 0.945 -0.9019 0.7919 -0.2854 0.00066453 1.2244
30000.0 7.25 0.9879 -1.0918 0.943 -0.3283 0.000957685 1.3715
35000.0 7.25 0.7567 -0.7115 0.5553 -0.184 0.00127685 1.4724
40000.0 7.25 0.5954 -0.4764 0.3531 -0.1168 0.00152853 1.5457
45000.0 7.25 0.5136 -0.393 0.3018 -0.1042 0.00173733 1.6014
50000.0 7.25 0.471 -0.3785 0.3131 -0.1128 0.00192659 1.6449
55000.0 7.25 0.4522 -0.4011 0.3559 -0.1318 0.00209741 1.68
60000.0 7.25 0.4456 -0.4405 0.4108 -0.1541 0.0022623 1.7088
3750.0 7.5 0.8428 0.4227 -0.894 0.395 9.62954e-07 -5.5604
4000.0 7.5 1.2411 -0.6134 0.1804 -0.0029 1.24766e-06 -5.0264
4250.0 7.5 1.5237 -1.3696 0.9744 -0.2995 1.65468e-06 -4.5558
4500.0 7.5 1.6762 -1.7958 1.4273 -0.4696 2.24869e-06 -4.138
4750.0 7.5 1.7419 -1.9871 1.6358 -0.549 3.08231e-06 -3.7647
5000.0 7.5 1.5253 -1.3475 0.9476 -0.2872 4.18185e-06 -3.4295
5250.0 7.5 1.4146 -1.0586 0.6629 -0.1842 5.80406e-06 -3.1269
5500.0 7.5 1.2813 -0.6999 0.3105 -0.057 7.80537e-06 -2.8526
5750.0 7.5 1.0557 -0.1223 -0.2441 0.1398 1.0185e-05 -2.6029
6000.0 7.5 0.7454 0.6476 -0.9715 0.3925 1.29477e-05 -2.3747
6250.0 7.5 0.4103 1.4603 -1.7295 0.6492 1.6068e-05 -2.1656
6500.0 7.5 0.133 2.1005 -2.3014 0.8328 1.95297e-05 -1.9734
7000.0 7.5 -0.1334 2.6234 -2.6886 0.9278 2.74527e-05 -1.6323
7500.0 7.5 -0.1889 2.6795 -2.6815 0.9002 3.68077e-05 -1.3395
8000.0 7.5 -0.1774 2.6585 -2.6805 0.8954 4.76725e-05 -1.0858
8500.0 7.5 -0.1497 2.6847 -2.8051 0.9559 6.01741e-05 -0.8645
9000.0 7.5 -0.0812 2.6623 -2.9375 1.0365 7.44088e-05 -0.6699
9500.0 7.5 0.0623 2.4456 -2.887 1.0591 9.03145e-05 -0.4977
10000.0 7.5 0.2863 1.9247 -2.4649 0.9362 0.000107662 -0.3446
10500.0 7.5 0.4867 1.3522 -1.9009 0.7417 0.000125445 -0.2076
11000.0 7.5 0.6169 0.9224 -1.4334 0.5711 0.000142808 -0.0845
11500.0 7.5 0.6926 0.5858 -1.0116 0.4079 0.000159379 0.0267
12000.0 7.5 0.7377 0.2833 -0.5996 0.2475 0.000172919 0.1274
12500.0 7.5 0.7947 -0.0434 -0.1626 0.0775 0.000186673 0.219
13000.0 7.5 0.8336 -0.2586 0.1352 -0.0469 0.000201983 0.3027
13500.0 7.5 0.8432 -0.3247 0.2247 -0.0856 0.000217882 0.3794
14000.0 7.5 0.8454 -0.3478 0.2488 -0.0952 0.000234008 0.4499
14500.0 7.5 0.8453 -0.3614 0.2589 -0.0985 0.000250237 0.5149
15000.0 7.5 0.8443 -0.3715 0.2629 -0.0985 0.000266525 0.5749
15500.0 7.5 0.8397 -0.3765 0.2663 -0.0996 0.000283374 0.6305
16000.0 7.5 0.8362 -0.3841 0.2713 -0.1007 0.000300152 0.6822
16500.0 7.5 0.835 -0.3979 0.2832 -0.1046 0.000317136 0.7304
17000.0 7.5 0.8337 -0.4114 0.295 -0.1082 0.000334371 0.7753
20000.0 7.5 0.8466 -0.5443 0.4274 -0.1544 0.000444289 0.9917
25000.0 7.5 0.9606 -0.9528 0.8419 -0.3028 0.000661717 1.2244
30000.0 7.5 0.9874 -1.1054 0.9567 -0.3329 0.000955122 1.3715
35000.0 7.5 0.7457 -0.6996 0.5454 -0.1806 0.00127199 1.4724
40000.0 7.5 0.5797 -0.4518 0.3299 -0.1082 0.00152139 1.5457
45000.0 7.5 0.4903 -0.349 0.2582 -0.0879 0.0017283 1.6014
50000.0 7.5 0.4448 -0.327 0.2619 -0.0938 0.00191551 1.6449
55000.0 7.5 0.4205 -0.3361 0.2907 -0.1076 0.00208513 1.68
60000.0 7.5 0.4088 -0.3621 0.3319 -0.125 0.00224367 1.7088
65000.0 7.5 0.2375 0.1592 -0.2222 0.0812 0.00259608 1.7329
70000.0 7.5 0.2057 0.1873 -0.2365 0.0842 0.00275156 1.7533
75000.0 7.5 0.1804 0.205 -0.2429 0.085 0.00290272 1.7708
80000.0 7.5 0.1609 0.2136 -0.2412 0.0828 0.00305186 1.786
85000.0 7.5 0.1459 0.2154 -0.2341 0.079 0.00320068 1.7994
90000.0 7.5 0.1351 0.2101 -0.2205 0.0728 0.0033482 1.8111
100000.0 7.5 0.1169 0.1978 -0.1941 0.0612 0.00364211 1.831
3750.0 7.75 0.9271 0.2162 -0.6769 0.3143 1.00926e-06 -5.5604
4000.0 7.75 1.293 -0.74 0.3175 -0.055 1.29842e-06 -5.0264
4250.0 7.75 1.5489 -1.426 1.0369 -0.3237 1.7027e-06 -4.5558
4500.0 7.75 1.6922 -1.8286 1.4633 -0.4835 2.28979e-06 -4.138
4750.0 7.75 1.7558 -2.0177 1.6679 -0.5611 3.11142e-06 -3.7647
5000.0 7.75 1.5618 -1.4343 1.0321 -0.3176 4.1661e-06 -3.4295
5250.0 7.75 1.4314 -1.1061 0.7068 -0.1997 5.7753e-06 -3.1269
5500.0 7.75 1.3201 -0.8079 0.4136 -0.0939 7.77278e-06 -2.8526
5750.0 7.75 1.1459 -0.3531 -0.0274 0.0636 1.01521e-05 -2.6029
6000.0 7.75 0.8827 0.3089 -0.6588 0.2855 1.29146e-05 -2.3747
6250.0 7.75 0.5633 1.0901 -1.392 0.5366 1.60502e-05 -2.1656
6500.0 7.75 0.2646 1.7921 -2.0302 0.7464 1.95287e-05 -1.9734
7000.0 7.75 -0.0761 2.5089 -2.6105 0.9106 2.74721e-05 -1.6323
7500.0 7.75 -0.1598 2.6262 -2.6552 0.8992 3.67564e-05 -1.3395
8000.0 7.75 -0.1552 2.6193 -2.6676 0.8996 4.74729e-05 -1.0858
8500.0 7.75 -0.1179 2.6176 -2.7655 0.9519 5.96975e-05 -0.8645
9000.0 7.75 -0.0386 2.562 -2.8624 1.0198 7.35115e-05 -0.6699
9500.0 7.75 0.1261 2.2788 -2.7349 1.0123 8.89626e-05 -0.4977
10000.0 7.75 0.3506 1.7651 -2.3244 0.8938 0.000105823 -0.3446
10500.0 7.75 0.5652 1.1575 -1.7295 0.6887 0.000123397 -0.2076
11000.0 7.75 0.7108 0.6882 -1.2282 0.5064 0.000140687 -0.0845
11500.0 7.75 0.7996 0.3496 -0.8299 0.3549 0.000157504 0.0267
12000.0 7.75 0.836 0.1087 -0.498 0.2225 0.000172795 0.1274
12500.0 7.75 0.8527 -0.0977 -0.1986 0.1052 0.0001854 0.219
13000.0 7.75 0.8809 -0.3233 0.1233 -0.0238 0.000199222 0.3027
13500.0 7.75 0.8932 -0.4526 0.3232 -0.1116 0.0002146 0.3794
14000.0 7.75 0.8867 -0.4766 0.3719 -0.1363 0.000230578 0.4499
14500.0 7.75 0.8763 -0.4671 0.3642 -0.1348 0.000246842 0.5149
15000.0 7.75 0.8698 -0.4622 0.3547 -0.1308 0.000263169 0.5749
15500.0 7.75 0.8642 -0.4615 0.3512 -0.129 0.000279776 0.6305
16000.0 7.75 0.8622 -0.4718 0.3599 -0.1319 0.00029675 0.6822
16500.0 7.75 0.8583 -0.4772 0.3629 -0.1324 0.000313758 0.7304
17000.0 7.75 0.8577 -0.4914 0.3754 -0.1365 0.000331006 0.7753
20000.0 7.75 0.8661 -0.61 0.4936 -0.1777 0.000440946 0.9917
25000.0 7.75 0.9724 -0.9961 0.885 -0.3177 0.000658746 1.2244
30000.0 7.75 0.9866 -1.1184 0.9699 -0.3371 0.000952617 1.3715
35000.0 7.75 0.7363 -0.6923 0.5406 -0.1789 0.00126724 1.4724
40000.0 7.75 0.5674 -0.4362 0.3165 -0.1034 0.00151445 1.5457
45000.0 7.75 0.4767 -0.3286 0.2396 -0.0812 0.00171966 1.6014
50000.0 7.75 0.4259 -0.2927 0.2292 -0.082 0.00190322 1.6449
55000.0 7.75 0.3968 -0.2884 0.2433 -0.0901 0.00206914 1.68
60000.0 7.75 0.3809 -0.3053 0.2753 -0.1041 0.0022303 1.7088
65000.0 7.75 0.3579 0.0256 -0.1312 0.0549 0.0027698 1.7329
70000.0 7.75 0.3174 0.0762 -0.1674 0.0655 0.00293037 1.7533
75000.0 7.75 0.2835 0.1142 -0.1926 0.0725 0.00308592 1.7708
80000.0 7.75 0.2554 0.1429 -0.2096 0.0767 0.00323974 1.786
85000.0 7.75 0.2319 0.1648 -0.2215 0.0795 0.00339285 1.7994
90000.0 7.75 0.2125 0.1796 -0.2274 0.0803 0.00354445 1.8111
100000.0 7.75 0.1782 0.203 -0.2343 0.0803 0.00384586 1.831
3750.0 8.0 1.0145 -0.0001 -0.4473 0.2283 1.06113e-06 -5.5604
4000.0 8.0 1.3406 -0.8557 0.4436 -0.103 1.35326e-06 -5.0264
4250.0 8.0 1.5709 -1.4746 1.0918 -0.345 1.75592e-06 -4.5558
4500.0 8.0 1.7054 -1.8539 1.4925 -0.4951 2.33666e-06 -4.138
4750.0 8.0 1.7644 -2.0322 1.6834 -0.5671 3.1471e-06 -3.7647
5000.0 8.0 1.6054 -1.5376 1.1357 -0.3555 4.15398e-06 -3.4295
5250.0 8.0 1.4609 -1.1788 0.7746 -0.2234 5.7495e-06 -3.1269
5500.0 8.0 1.3634 -0.9227 0.5238 -0.1331 7.74031e-06 -2.8526
5750.0 8.0 1.2243 -0.5527 0.16 -0.002 1.01214e-05 -2.6029
6000.0 8.0 0.9994 0.0173 -0.3877 0.1916 1.28867e-05 -2.3747
6250.0 8.0 0.7102 0.7307 -1.0618 0.4252 1.60313e-05 -2.1656
6500.0 8.0 0.4063 1.4562 -1.7306 0.6491 1.95297e-05 -1.9734
7000.0 8.0 -0.0074 2.3679 -2.5085 0.8855 2.75036e-05 -1.6323
7500.0 8.0 -0.1287 2.5648 -2.6174 0.8932 3.6763e-05 -1.3395
8000.0 8.0 -0.1493 2.6165 -2.6842 0.9122 4.73456e-05 -1.0858
8500.0 8.0 -0.0961 2.5614 -2.7209 0.9414 5.93442e-05 -0.8645
9000.0 8.0 -0.0054 2.4706 -2.7798 0.9956 7.2807e-05 -0.6699
9500.0 8.0 0.1711 2.1554 -2.6198 0.9765 8.78085e-05 -0.4977
10000.0 8.0 0.4108 1.6066 -2.1765 0.8466 0.000104204 -0.3446
10500.0 8.0 0.6436 0.9582 -1.5462 0.6297 0.000121524 -0.2076
11000.0 8.0 0.8044 0.4432 -1.0002 0.431 0.000138697 -0.0845
11500.0 8.0 0.9106 0.0675 -0.5757 0.2716 0.000155498 0.0267
12000.0 8.0 0.9648 -0.1885 -0.2496 0.1433 0.000171747 0.1274
12500.0 8.0 0.967 -0.3316 -0.0239 0.0507 0.000185726 0.219
13000.0 8.0 0.9609 -0.4538 0.1753 -0.0288 0.000197944 0.3027
13500.0 8.0 0.9616 -0.5844 0.3878 -0.1176 0.000211813 0.3794
14000.0 8.0 0.9524 -0.6476 0.5138 -0.1774 0.000227276 0.4499
14500.0 8.0 0.93 -0.6295 0.5208 -0.1875 0.000243339 0.5149
15000.0 8.0 0.9088 -0.5927 0.4882 -0.1778 0.000259764 0.5749
15500.0 8.0 0.8923 -0.5607 0.4524 -0.1648 0.000276075 0.6305
16000.0 8.0 0.883 -0.5497 0.4384 -0.1591 0.000293028 0.6822
16500.0 8.0 0.8657 -0.5217 0.408 -0.1476 0.000310262 0.7304
17000.0 8.0 0.8762 -0.5612 0.4468 -0.1616 0.000327503 0.7753
20000.0 8.0 0.8802 -0.6642 0.5486 -0.1969 0.000437459 0.9917
25000.0 8.0 0.9853 -1.0435 0.9333 -0.3347 0.000655693 1.2244
30000.0 8.0 0.9829 -1.1254 0.9779 -0.3397 0.000950246 1.3715
35000.0 8.0 0.7259 -0.6828 0.5345 -0.177 0.00126269 1.4724
40000.0 8.0 0.5562 -0.4232 0.3072 -0.1005 0.00150782 1.5457
45000.0 8.0 0.4642 -0.311 0.2246 -0.0759 0.00171151 1.6014
50000.0 8.0 0.4094 -0.2632 0.2006 -0.0713 0.0018935 1.6449
55000.0 8.0 0.3788 -0.255 0.2113 -0.0784 0.00205798 1.68
60000.0 8.0 0.3603 -0.2645 0.2356 -0.0896 0.00221523 1.7088
3750.0 8.25 1.0843 -0.1717 -0.2626 0.1584 1.1142e-06 -5.5604
4000.0 8.25 1.3845 -0.9624 0.5616 -0.1485 1.41263e-06 -5.0264
4250.0 8.25 1.5907 -1.5174 1.1414 -0.3646 1.81452e-06 -4.5558
4500.0 8.25 1.7151 -1.869 1.5108 -0.5025 2.38962e-06 -4.138
4750.0 8.25 1.768 -2.0338 1.6863 -0.5686 3.19046e-06 -3.7647
5000.0 8.25 1.6619 -1.6741 1.2762 -0.4076 4.14466e-06 -3.4295
5250.0 8.25 1.4786 -1.219 0.8099 -0.2353 5.72703e-06 -3.1269
5500.0 8.25 1.3842 -0.9804 0.5775 -0.1518 7.70903e-06 -2.8526
5750.0 8.25 1.258 -0.6508 0.2552 -0.0365 1.00928e-05 -2.6029
6000.0 8.25 1.0925 -0.2174 -0.1685 0.1153 1.28624e-05 -2.3747
6250.0 8.25 0.8407 0.4088 -0.7645 0.3235 1.60142e-05 -2.1656
6500.0 8.25 0.5513 1.1092 -1.418 0.546 1.95296e-05 -1.9734
7000.0 8.25 0.0824 2.1716 -2.3516 0.841 2.7551e-05 -1.6323
7500.0 8.25 -0.0934 2.4945 -2.5719 0.8847 3.68046e-05 -1.3395
8000.0 8.25 -0.1189 2.5338 -2.6061 0.8872 4.73046e-05 -1.0858
8500.0 8.25 -0.0791 2.5041 -2.6617 0.9219 5.90943e-05 -0.8645
9000.0 8.25 0.0116 2.408 -2.7121 0.9726 7.22572e-05 -0.6699
9500.0 8.25 0.191 2.0877 -2.5498 0.9536 8.6853e-05 -0.4977
10000.0 8.25 0.4463 1.5079 -2.0826 0.8169 0.000102795 -0.3446
10500.0 8.25 0.7018 0.8129 -1.4156 0.5891 0.000119762 -0.2076
11000.0 8.25 0.8864 0.226 -0.7946 0.3624 0.000136906 -0.0845
11500.0 8.25 1.01 -0.1996 -0.3226 0.186 0.000153617 0.0267
12000.0 8.25 1.0852 -0.4993 0.0363 0.0469 0.000170055 0.1274
12500.0 8.25 1.1047 -0.6641 0.2716 -0.0491 0.000185694 0.219
13000.0 8.25 1.083 -0.7268 0.4026 -0.1051 0.000198641 0.3027
13500.0 8.25 1.0577 -0.7755 0.513 -0.1509 0.00021072 0.3794
14000.0 8.25 1.0371 -0.8303 0.6356 -0.2053 0.000224615 0.4499
14500.0 8.25 1.0093 -0.8362 0.6975 -0.2406 0.000240057 0.5149
15000.0 8.25 0.9736 -0.7845 0.6735 -0.2403 0.000256221 0.5749
15500.0 8.25 0.9407 -0.7173 0.6124 -0.2212 0.000272657 0.6305
16000.0 8.25 0.9161 -0.6672 0.5594 -0.2021 0.00028863 0.6822
16500.0 8.25 0.9021 -0.6385 0.5266 -0.1895 0.000306292 0.7304
17000.0 8.25 0.8963 -0.638 0.526 -0.1895 0.000323991 0.7753
20000.0 8.25 0.899 -0.7319 0.6188 -0.222 0.000433865 0.9917
25000.0 8.25 0.9926 -1.0782 0.9695 -0.3474 0.000652605 1.2244
30000.0 8.25 0.9773 -1.1278 0.9819 -0.341 0.000948019 1.3715
35000.0 8.25 0.7155 -0.6737 0.5294 -0.1756 0.00125829 1.4724
40000.0 8.25 0.5384 -0.3946 0.2822 -0.0919 0.00150151 1.5457
45000.0 8.25 0.4533 -0.2965 0.2133 -0.0722 0.0017038 1.6014
50000.0 8.25 0.3983 -0.2468 0.1867 -0.0666 0.00188345 1.6449
55000.0 8.25 0.365 -0.231 0.1889 -0.0703 0.00204766 1.68
60000.0 8.25 0.3449 -0.2346 0.2064 -0.0789 0.00220091 1.7088
65000.0 8.25 0.3654 -0.0039 -0.0985 0.0429 0.00273238 1.7329
70000.0 8.25 0.3229 0.0558 -0.1464 0.0583 0.0028885 1.7533
75000.0 8.25 0.2868 0.1037 -0.1833 0.0698 0.00304061 1.7708
80000.0 8.25 0.2558 0.1426 -0.2121 0.0787 0.00318951 1.786
85000.0 8.25 0.2287 0.1754 -0.236 0.086 0.00333574 1.7994
90000.0 8.25 0.2048 0.2034 -0.2561 0.0921 0.00348119 1.8111
100000.0 8.25 0.1612 0.2539 -0.2929 0.1035 0.00376852 1.831
3750.0 8.5 1.1571 -0.3529 -0.0667 0.0842 1.17223e-06 -5.5604
4000.0 8.5 1.4242 -1.0578 0.6677 -0.1894 1.47719e-06 -5.0264
4250.0 8.5 1.6071 -1.5514 1.1816 -0.3805 1.87926e-06 -4.5558
4500.0 8.5 1.7223 -1.8779 1.5237 -0.5082 2.44961e-06 -4.138
4750.0 8.5 1.7719 -2.0342 1.6882 -0.5697 3.24082e-06 -3.7647
5000.0 8.5 1.6166 -1.5354 1.1212 -0.3478 4.1355e-06 -3.4295
5250.0 8.5 1.5045 -1.2755 0.8621 -0.2535 5.70855e-06 -3.1269
5500.0 8.5 1.4014 -1.024 0.6159 -0.1648 7.67953e-06 -2.8526
5750.0 8.5 1.3098 -0.7855 0.3848 -0.0825 1.00627e-05 -2.6029
6000.0 8.5 1.1671 -0.4096 0.0139 0.051 1.28437e-05 -2.3747
6250.0 8.5 0.9523 0.1316 -0.5074 0.235 1.60074e-05 -2.1656
6500.0 8.5 0.6909 0.7716 -1.1107 0.443 1.9535e-05 -1.9734
7000.0 8.5 0.1917 1.9249 -2.1444 0.7783 2.76045e-05 -1.6323
7500.0 8.5 -0.0504 2.4095 -2.5164 0.8738 3.68745e-05 -1.3395
8000.0 8.5 -0.0987 2.4821 -2.5618 0.875 4.73261e-05 -1.0858
8500.0 8.5 -0.0639 2.4438 -2.5914 0.8962 5.8963e-05 -0.8645
9000.0 8.5 0.0186 2.3589 -2.6449 0.946 7.18542e-05 -0.6699
9500.0 8.5 0.1913 2.0581 -2.5044 0.9352 8.60967e-05 -0.4977
10000.0 8.5 0.4494 1.4863 -2.0574 0.8089 0.000101614 -0.3446
10500.0 8.5 0.7321 0.7375 -1.3494 0.5696 0.000118227 -0.2076
11000.0 8.5 0.9427 0.0842 -0.667 0.3221 0.000135241 -0.0845
11500.0 8.5 1.0866 -0.4095 -0.1212 0.1176 0.000151973 0.0267
12000.0 8.5 1.1835 -0.7666 0.291 -0.0402 0.000168388 0.1274
12500.0 8.5 1.2253 -0.9789 0.5645 -0.1495 0.000184557 0.219
