Teff log(g) a1 a2 a3 a4 I1 beaming
13500.0 6.5 0.5768 -0.3574 0.3482 -0.1405 0.000113284 1.1881
14000.0 6.5 0.5754 -0.3719 0.3608 -0.1442 0.000118953 1.2218
14500.0 6.5 0.5754 -0.391 0.3808 -0.1514 0.000124686 1.2529
15000.0 6.5 0.5746 -0.4065 0.3966 -0.1569 0.000130483 1.2816
15500.0 6.5 0.5729 -0.4195 0.4102 -0.1618 0.00013634 1.3083
16000.0 6.5 0.5729 -0.435 0.426 -0.1673 0.000142261 1.3331
16500.0 6.5 0.5738 -0.4517 0.4431 -0.1734 0.000148246 1.3563
17000.0 6.5 0.5754 -0.4691 0.4609 -0.1798 0.000154296 1.3779
20000.0 6.5 0.6239 -0.6447 0.6347 -0.2413 0.00019213 1.4826
25000.0 6.5 0.7953 -1.0711 1.0333 -0.3781 0.000263334 1.5966
30000.0 6.5 0.7143 -0.8468 0.7437 -0.2583 0.000358853 1.6697
35000.0 6.5 0.4776 -0.453 0.3791 -0.1323 0.000471305 1.7205
40000.0 6.5 0.4109 -0.4398 0.4086 -0.1509 0.000559656 1.7578
45000.0 6.5 0.4128 -0.5356 0.5304 -0.1993 0.000632319 1.7864
50000.0 6.5 0.4376 -0.6572 0.668 -0.2515 0.000699136 1.8089
55000.0 6.5 0.4688 -0.773 0.7925 -0.2976 0.000759759 1.8272
60000.0 6.5 0.5019 -0.8804 0.9041 -0.3383 0.000817301 1.8423
65000.0 6.5 0.0851 0.2072 -0.1908 0.058 0.000966974 1.8549
70000.0 6.5 0.0937 0.1479 -0.122 0.0317 0.0010261 1.8657
75000.0 6.5 0.1081 0.0823 -0.0495 0.0047 0.00108478 1.875
80000.0 6.5 0.1275 0.0105 0.0277 -0.0238 0.00114326 1.8831
85000.0 6.5 0.15 -0.0639 0.1057 -0.0524 0.00120165 1.8902
90000.0 6.5 0.1753 -0.1402 0.1845 -0.0811 0.00126012 1.8965
100000.0 6.5 0.2259 -0.2877 0.3356 -0.1359 0.00137807 1.9072
3750.0 6.75 2.1957 -3.381 2.9654 -1.0137 4.102e-06 -1.8463
4000.0 6.75 1.8919 -2.8511 2.4976 -0.8556 4.9223e-06 -1.5565
4250.0 6.75 1.7584 -2.6065 2.2736 -0.778 5.95176e-06 -1.3031
4500.0 6.75 1.7167 -2.5333 2.2093 -0.7561 7.25236e-06 -1.0799
4750.0 6.75 1.7266 -2.5124 2.17 -0.7373 8.83455e-06 -0.882
5000.0 6.75 1.4346 -1.6932 1.282 -0.3988 1.10554e-05 -0.7057
5250.0 6.75 1.2426 -1.152 0.7183 -0.1896 1.31059e-05 -0.5478
5500.0 6.75 0.9183 -0.2935 -0.1437 0.1217 1.53061e-05 -0.4058
5750.0 6.75 0.5258 0.6818 -1.0798 0.447 1.76525e-05 -0.2774
6000.0 6.75 0.1829 1.458 -1.7644 0.6664 2.01183e-05 -0.1609
6250.0 6.75 -0.0148 1.8212 -2.0088 0.7211 2.27019e-05 -0.0548
6500.0 6.75 -0.1015 1.9097 -1.9926 0.6873 2.54093e-05 0.0422
7000.0 6.75 -0.1126 1.7412 -1.6796 0.5376 3.12184e-05 0.2127
7500.0 6.75 -0.0646 1.4923 -1.3401 0.3912 3.75938e-05 0.3578
8000.0 6.75 -0.0212 1.319 -1.1246 0.2998 4.45617e-05 0.4823
8500.0 6.75 -0.0033 1.2775 -1.0942 0.2865 5.21081e-05 0.5904
