Teff log(g) a1 a2 a3 a4 I1 beaming
4750.0 6.75 1.8199 -2.5326 2.1679 -0.7346 7.23674e-06 -1.655
5000.0 6.75 1.5393 -1.755 1.3218 -0.411 9.33512e-06 -1.4339
5250.0 6.75 1.3329 -1.1879 0.7369 -0.1948 1.13821e-05 -1.2352
5500.0 6.75 0.9768 -0.2594 -0.1884 0.1383 1.36377e-05 -1.056
5750.0 6.75 0.5515 0.7837 -1.1814 0.4819 1.61105e-05 -0.8936
6000.0 6.75 0.1863 1.593 -1.8816 0.7025 1.87538e-05 -0.746
6250.0 6.75 -0.0161 1.9501 -2.1094 0.7493 2.15697e-05 -0.6113
6500.0 6.75 -0.105 2.0369 -2.091 0.7153 2.45698e-05 -0.4881
7000.0 6.75 -0.1292 1.9025 -1.8197 0.5825 3.1167e-05 -0.2707
7500.0 6.75 -0.0883 1.6672 -1.4898 0.4372 3.86623e-05 -0.0854
8000.0 6.75 -0.0521 1.5164 -1.2962 0.3517 4.71318e-05 0.074
8500.0 6.75 -0.0455 1.5287 -1.333 0.3634 5.66192e-05 0.2124
