Teff log(g) a1 a2 a3 a4 I1 beaming
25000.0 6.0 0.8557 -0.8934 0.8471 -0.3164 0.000481577 1.3949
30000.0 6.0 0.8984 -1.0091 0.8939 -0.3154 0.000673504 1.5076
35000.0 6.0 0.7278 -0.7574 0.637 -0.2201 0.000893197 1.5853
40000.0 6.0 0.6571 -0.7387 0.658 -0.2356 0.00106646 1.642
45000.0 6.0 0.6592 -0.8469 0.7977 -0.2921 0.00121032 1.6852
50000.0 6.0 0.6906 -0.9947 0.9668 -0.3567 0.00134136 1.7191
55000.0 6.0 0.7342 -1.1507 1.138 -0.4213 0.00146167 1.7464
60000.0 6.0 0.7859 -1.313 1.3093 -0.4844 0.00158449 1.769
65000.0 6.0 0.5657 -0.6255 0.5988 -0.226 0.00193986 1.7878
70000.0 6.0 0.6078 -0.7635 0.7469 -0.2809 0.00206501 1.8039
75000.0 6.0 0.6535 -0.9 0.8897 -0.3333 0.00219024 1.8176
80000.0 6.0 0.7015 -1.0334 1.0261 -0.3826 0.00231603 1.8296
85000.0 6.0 0.7493 -1.1591 1.1519 -0.4276 0.00244274 1.8401
90000.0 6.0 0.7973 -1.2793 1.271 -0.4702 0.00257054 1.8494
100000.0 6.0 0.888 -1.4993 1.4891 -0.5485 0.00283265 1.8651
3750.0 6.25 1.2884 -0.8519 0.3515 -0.049 1.76064e-06 -3.9058
4000.0 6.25 1.5738 -1.6664 1.2302 -0.3815 2.27539e-06 -3.4777
4250.0 6.25 1.7105 -2.0774 1.6833 -0.5551 3.01319e-06 -3.101
4500.0 6.25 1.7653 -2.2414 1.8699 -0.6275 4.0275e-06 -2.7674
4750.0 6.25 1.7061 -2.0185 1.6131 -0.5258 5.36201e-06 -2.47
5000.0 6.25 1.4543 -1.3035 0.8653 -0.2462 7.32085e-06 -2.2036
5250.0 6.25 1.1615 -0.5334 0.1121 0.0239 9.38003e-06 -1.9637
5500.0 6.25 0.7268 0.5669 -0.9468 0.395 1.17644e-05 -1.7467
5750.0 6.25 0.287 1.6229 -1.9255 0.7236 1.44425e-05 -1.5498
6000.0 6.25 -0.019 2.2828 -2.4736 0.8872 1.73926e-05 -1.3704
6250.0 6.25 -0.1689 2.517 -2.5827 0.8913 2.06231e-05 -1.2063
6500.0 6.25 -0.2298 2.5304 -2.4815 0.8239 2.4148e-05 -1.0559
7000.0 6.25 -0.2125 2.2353 -1.9879 0.5943 3.2179e-05 -0.7899
7500.0 6.25 -0.1605 1.9373 -1.5534 0.3986 4.17008e-05 -0.5626
8000.0 6.25 -0.15 1.878 -1.4591 0.3454 5.29435e-05 -0.3665
8500.0 6.25 -0.1913 2.1105 -1.7912 0.477 6.60231e-05 -0.1959
9000.0 6.25 -0.1848 2.33 -2.2187 0.6754 8.0791e-05 -0.0465
9500.0 6.25 -0.0403 2.1095 -2.1586 0.6966 9.65245e-05 0.0854
10000.0 6.25 0.128 1.6546 -1.7279 0.5594 0.000111711 0.2025
10500.0 6.25 0.3289 0.9632 -0.9677 0.2976 0.000124035 0.3069
11000.0 6.25 0.4986 0.3845 -0.329 0.0755 0.00013536 0.4007
11500.0 6.25 0.5633 0.2094 -0.1659 0.0205 0.00014641 0.4852
12000.0 6.25 0.598 0.1347 -0.1269 0.0148 0.000157074 0.5618
12500.0 6.25 0.6251 0.0613 -0.0755 0.0019 0.000167635 0.6314
13000.0 6.25 0.6416 0.0019 -0.0273 -0.0123 0.000178184 0.6949
13500.0 6.25 0.6499 -0.0411 0.0095 -0.0237 0.000188806 0.753
14000.0 6.25 0.6528 -0.0718 0.0365 -0.0323 0.000199547 0.8065
14500.0 6.25 0.6539 -0.0989 0.0623 -0.041 0.000210424 0.8557
15000.0 6.25 0.6529 -0.1192 0.0806 -0.0468 0.000221453 0.9012
15500.0 6.25 0.6509 -0.1358 0.0959 -0.0517 0.000232627 0.9434
16000.0 6.25 0.6503 -0.1551 0.1142 -0.0578 0.000243959 0.9826
16500.0 6.25 0.6499 -0.1744 0.1329 -0.0642 0.000255449 1.0191
17000.0 6.25 0.65 -0.1931 0.1505 -0.0699 0.000267101 1.0532
20000.0 6.25 0.6796 -0.3667 0.3247 -0.1312 0.000340788 1.2175
25000.0 6.25 0.8494 -0.8776 0.8294 -0.3097 0.000483117 1.3949
30000.0 6.25 0.8989 -1.0167 0.9029 -0.3189 0.000674342 1.5076
35000.0 6.25 0.6897 -0.6758 0.5562 -0.1907 0.000891596 1.5853
40000.0 6.25 0.596 -0.6062 0.5275 -0.1885 0.00106281 1.642
45000.0 6.25 0.5788 -0.6716 0.6246 -0.2294 0.00120457 1.6852
50000.0 6.25 0.5949 -0.7895 0.7658 -0.2844 0.0013363 1.7191
55000.0 6.25 0.6254 -0.9187 0.9107 -0.3394 0.00145636 1.7464
60000.0 6.25 0.6632 -1.0509 1.0535 -0.3926 0.00157034 1.769
3750.0 6.5 1.3431 -0.9934 0.5043 -0.1069 1.82131e-06 -3.9058
4000.0 6.5 1.604 -1.7399 1.31 -0.412 2.32904e-06 -3.4777
4250.0 6.5 1.7331 -2.1314 1.7409 -0.577 3.05433e-06 -3.101
4500.0 6.5 1.7787 -2.2787 1.909 -0.6422 4.05318e-06 -2.7674
4750.0 6.5 1.7457 -2.1295 1.7286 -0.5688 5.3686e-06 -2.47
5000.0 6.5 1.5289 -1.5201 1.0913 -0.3306 7.33615e-06 -2.2036
5250.0 6.5 1.2802 -0.8467 0.4165 -0.0849 9.3961e-06 -1.9637
5500.0 6.5 0.8968 0.1392 -0.543 0.2557 1.17647e-05 -1.7467
5750.0 6.5 0.4572 1.2158 -1.5574 0.6026 1.44437e-05 -1.5498
6000.0 6.5 0.0986 2.0359 -2.2851 0.8363 1.73964e-05 -1.3704
6250.0 6.5 -0.1064 2.4242 -2.5572 0.9004 2.06244e-05 -1.2063
6500.0 6.5 -0.1891 2.4974 -2.5184 0.8557 2.4131e-05 -1.0559
7000.0 6.5 -0.2103 2.3248 -2.1688 0.6825 3.20837e-05 -0.7899
7500.0 6.5 -0.1724 2.0733 -1.7931 0.5114 4.14536e-05 -0.5626
8000.0 6.5 -0.1629 2.0001 -1.6737 0.4475 5.24563e-05 -0.3665
8500.0 6.5 -0.1915 2.1621 -1.9044 0.536 6.52511e-05 -0.1959
9000.0 6.5 -0.1984 2.3857 -2.307 0.7173 7.97349e-05 -0.0465
9500.0 6.5 -0.0764 2.2449 -2.3392 0.7726 9.54345e-05 0.0854
10000.0 6.5 0.0897 1.8396 -1.9905 0.6688 0.000110998 0.2025
10500.0 6.5 0.25 1.3015 -1.3956 0.458 0.000124875 0.3069
11000.0 6.5 0.429 0.6543 -0.6678 0.2052 0.00013599 0.4007
11500.0 6.5 0.5468 0.2562 -0.2212 0.0424 0.000147249 0.4852
12000.0 6.5 0.591 0.1451 -0.1316 0.0151 0.000158152 0.5618
12500.0 6.5 0.6197 0.0739 -0.0859 0.0047 0.000168812 0.6314
13000.0 6.5 0.6354 0.023 -0.0513 -0.0033 0.000179445 0.6949
13500.0 6.5 0.651 -0.0361 0.0005 -0.0198 0.000190104 0.753
14000.0 6.5 0.6557 -0.0707 0.0308 -0.0293 0.000200865 0.8065
14500.0 6.5 0.6574 -0.0984 0.0564 -0.0378 0.000211764 0.8557
15000.0 6.5 0.6575 -0.1219 0.0788 -0.0453 0.000222811 0.9012
15500.0 6.5 0.6552 -0.1383 0.0939 -0.0502 0.00023401 0.9434
16000.0 6.5 0.6545 -0.1579 0.1129 -0.0566 0.000245369 0.9826
16500.0 6.5 0.6536 -0.1752 0.129 -0.0618 0.000256891 1.0191
17000.0 6.5 0.6532 -0.1935 0.1468 -0.0678 0.000268577 1.0532
20000.0 6.5 0.6816 -0.3646 0.3186 -0.1282 0.000342466 1.2175
25000.0 6.5 0.8475 -0.8687 0.817 -0.3043 0.000485049 1.3949
30000.0 6.5 0.887 -0.9914 0.8766 -0.3091 0.000675959 1.5076
35000.0 6.5 0.6604 -0.6117 0.492 -0.1673 0.00089096 1.5853
40000.0 6.5 0.5477 -0.4976 0.4178 -0.1482 0.00106021 1.642
45000.0 6.5 0.5156 -0.5305 0.4834 -0.1779 0.00120015 1.6852
50000.0 6.5 0.5172 -0.6163 0.593 -0.2214 0.00132918 1.7191
55000.0 6.5 0.5356 -0.7194 0.7125 -0.2674 0.00144642 1.7464
60000.0 6.5 0.5621 -0.828 0.8325 -0.3124 0.00155782 1.769
65000.0 6.5 0.3465 -0.1228 0.0881 -0.0384 0.00189823 1.7878
70000.0 6.5 0.3533 -0.1867 0.1667 -0.0692 0.00201393 1.8039
75000.0 6.5 0.3666 -0.2586 0.2498 -0.1009 0.00212883 1.8176
80000.0 6.5 0.3864 -0.3399 0.3404 -0.135 0.00224338 1.8296
85000.0 6.5 0.4104 -0.4257 0.4338 -0.1699 0.0023579 1.8401
90000.0 6.5 0.4366 -0.5111 0.5245 -0.2032 0.00247275 1.8494
100000.0 6.5 0.4924 -0.6824 0.7041 -0.2691 0.00270438 1.8651
3750.0 6.75 1.3957 -1.1283 0.6502 -0.1622 1.88587e-06 -3.9058
4000.0 6.75 1.6312 -1.8052 1.3816 -0.4395 2.3884e-06 -3.4777
4250.0 6.75 1.7523 -2.1742 1.7865 -0.5943 3.10104e-06 -3.101
4500.0 6.75 1.7942 -2.3168 1.9486 -0.6571 4.0848e-06 -2.7674
4750.0 6.75 1.8419 -2.405 2.0313 -0.6853 5.38287e-06 -2.47
5000.0 6.75 1.5686 -1.6353 1.2085 -0.3738 7.35868e-06 -2.2036
5250.0 6.75 1.3771 -1.1048 0.6689 -0.1754 9.40725e-06 -1.9637
5500.0 6.75 1.0444 -0.2369 -0.1855 0.131 1.17738e-05 -1.7467
5750.0 6.75 0.6295 0.7958 -1.1711 0.4734 1.44515e-05 -1.5498
6000.0 6.75 0.2418 1.7077 -2.0024 0.7481 1.74102e-05 -1.3704
6250.0 6.75 -0.0156 2.244 -2.432 0.8711 2.06348e-05 -1.2063
6500.0 6.75 -0.1489 2.4582 -2.5422 0.8812 2.41321e-05 -1.0559
7000.0 6.75 -0.2028 2.38 -2.2965 0.747 3.20198e-05 -0.7899
7500.0 6.75 -0.1776 2.1756 -1.9836 0.6028 4.12538e-05 -0.5626
8000.0 6.75 -0.1614 2.0833 -1.8482 0.5353 5.2048e-05 -0.3665
8500.0 6.75 -0.1836 2.2038 -2.0174 0.5978 6.45507e-05 -0.1959
9000.0 6.75 -0.1931 2.4024 -2.366 0.7521 7.8751e-05 -0.0465
