Teff log(g) filter a1 a2 a3 a4
4400 4.0 U 4.5697616867881585 -9.274703643284019 8.842720105835422 -2.5097896879323383
4400 4.5 U 3.507536195998188 -7.05313840748596 6.934078570999551 -1.962509836538448
4400 5.0 U 2.6772753265407334 -5.022316169455962 5.116273272781867 -1.5039400340906293
4400 5.5 U 2.1834024620210277 -3.5753457290048325 3.7522296850756374 -1.18962852554168
4400 6.0 U 1.9558723094465196 -2.853141192106388 3.0288673290206054 -1.0300249766110203
4500 3.5 U 6.816189148007254 -14.064192222942253 13.243955245900048 -3.963437148354984
4500 4.0 U 4.539538598736981 -9.27952652946858 8.924233596890351 -2.5642088890046897
4500 4.5 U 3.487835772200122 -7.040982607009194 6.935297100301272 -1.9582019380022375
4500 5.0 U 2.5001051949857245 -4.771495506714382 4.894000610791346 -1.3719073665040482
4500 5.5 U 2.0194943781052452 -3.378552569827101 3.5859484589402437 -1.0692459444765796
4500 6.0 U 1.906206657361012 -2.8609140795613417 3.060181217278755 -1.0066211068976598
4600 3.5 U 6.917759879520777 -14.394814581361892 13.674834273609509 -4.1561374334070855
4600 4.0 U 4.59167713107283 -9.482019814131496 9.212597253081976 -2.698506534135675
4600 4.5 U 3.5401043095724294 -7.232868715302168 7.200241436189079 -2.0789330675487245
4600 5.0 U 2.608042752168527 -5.148867672278775 5.289777956606314 -1.4862820667423868
4600 5.5 U 2.029949816742122 -3.585492599175001 3.801099113125404 -1.088775819389879
4600 6.0 U 1.8239501489262726 -2.8011467873415046 3.0183092662415456 -0.9445080535055881
4700 3.5 U 7.046528715906651 -14.78069985035842 14.16337914680752 -4.373338026522398
4700 4.0 U 4.679152783439539 -9.767474197089475 9.587106127723471 -2.866270733699472
4700 4.5 U 3.5888434449527424 -7.418747850458423 7.468707786410083 -2.205518433234052
4700 5.0 U 2.6481028597395895 -5.292356960624874 5.464220850206506 -1.5521506099284494
4700 5.5 U 2.031333892687278 -3.7726367549859394 4.044621156751326 -1.1434524320676387
4700 6.0 U 1.6956515844419957 -2.6823142697171196 2.9501268537013754 -0.8744565685430469
4800 3.5 U 7.249104633548704 -15.30678568722737 14.772364131308725 -4.631357682303051
4800 4.0 U 4.871438682311161 -10.279001352418213 10.17608071023167 -3.110749898276653
4800 4.5 U 3.6648757121772895 -7.666729495663616 7.80077900940431 -2.3570821829867334
4800 5.0 U 2.691462886082641 -5.45155737337801 5.675570468059326 -1.6426642631527852
4800 5.5 U 2.1806740251534946 -4.278176545124515 4.598790117360116 -1.3290836117500702
4800 6.0 U 1.7958344456933264 -3.133636464037545 3.444750637920179 -1.0129557206004378
4900 3.5 U 7.589423773498793 -16.107288010724513 15.618901105528424 -4.9667911571744225
4900 4.0 U 5.105618863048265 -10.881590955159893 10.85415901190092 -3.3897123358890875
4900 4.5 U 3.7506279463009973 -7.938857928461208 8.166461739523541 -2.5258415148356916
4900 5.0 U 2.7777276740663024 -5.722426933709012 6.028761166446511 -1.8003651177587012
4900 5.5 U 2.2099831708590107 -4.389007680664378 4.745709403092069 -1.3879666989251218
4900 6.0 U 1.7474409418845323 -3.1531271707447632 3.530217646280114 -1.0256731097721514
5100 3.5 U 8.985191102773484 -19.074174519704933 18.572049465479054 -6.113971278999583
5100 4.0 U 5.7371828269435445 -12.401930651854649 12.66597158171801 -4.212598334405528
5100 4.5 U 4.111006566265684 -8.872702684476938 9.351103680201714 -3.082485234872398
5100 5.0 U 2.9980154974804183 -6.372153116569539 6.928312881624767 -2.238864900500328
5100 5.5 U 2.434944860159992 -5.081879320019723 5.639983693882747 -1.7864212738747534
5100 6.0 U 2.019740856673045 -4.032909968096892 4.564402952723951 -1.424614630179359
5200 3.5 U 9.196092839234401 -19.472895298787943 18.948528737687266 -6.268272841085392
5200 4.0 U 5.876079530853146 -12.719905449527461 13.039024206962067 -4.387349329274778
5200 4.5 U 4.23988005276654 -9.193503532350235 9.741593679369013 -3.2642222362920332
5200 5.0 U 3.0205512821165543 -6.459700625897038 7.096060357602656 -2.340296673639273
5200 5.5 U 2.4405058058727387 -5.137670379306574 5.773877417644707 -1.8708505113009064
5200 6.0 U 2.003442835043129 -4.035840431369863 4.638501389307139 -1.4802987291725564
