Teff log(g) filter a1 a2 a3 a4
6000 5.0 B 3.9581741189292856 -8.01404408135735 8.62855208883779 -3.1542130778125967
6000 5.5 B 2.650109786215577 -5.042558591500316 5.77149205835792 -2.1713260706062405
6000 6.0 B 1.943154720385124 -3.4500525169893175 4.240714110722848 -1.6402024263853856
6100 3.5 B 17.501812281725247 -37.17389479348399 35.58721780924518 -12.18955033769434
6100 4.0 B 9.767860010596012 -20.91408870158174 20.822602083257777 -7.2980388283405135
6100 4.5 B 6.324831473288462 -13.260060413874097 13.594488255141787 -4.855524843736631
6100 5.0 B 3.986819160616322 -8.051900991656133 8.65848949673279 -3.1715920617257396
6100 5.5 B 2.7456939766160113 -5.222339643694691 5.928585515356691 -2.232558232275652
6100 6.0 B 1.8873171175697847 -3.1430944219769112 3.8247028920798276 -1.4828213537091297
6200 3.5 B 17.86464039978185 -37.911154950491905 36.25387911992138 -12.420877456723213
