Teff	log(g)	T_BB_U	T_BB_B	T_BB_V	T_BB_R	T_BB_I
5000.0	6.50	5077.05394	5139.53881	5104.50466	5046.08543	5047.85437
5000.0	6.75	5055.73882	5135.58144	5106.52990	5049.19405	5051.49141
5000.0	7.00	5033.93035	5131.62059	5108.72923	5052.25978	5055.02834
5000.0	7.25	5012.64260	5127.54084	5110.97108	5055.42600	5058.26728
5000.0	7.50	4992.48168	5123.42360	5113.27778	5058.95025	5061.50884
5000.0	7.75	4973.35953	5119.28760	5115.69160	5062.49971	5064.80067
5000.0	8.00	4954.96841	5115.15854	5118.29629	5066.42440	5068.33516
5000.0	8.25	4936.98008	5110.81403	5120.88084	5070.38316	5072.07153
5000.0	8.50	4919.94166	5106.75861	5124.11445	5074.99261	5076.44277
5000.0	8.75	4902.99374	5102.32518	5127.23188	5079.43455	5081.11866
5000.0	9.00	4886.69826	5097.84250	5130.61867	5084.46250	5086.36765
5000.0	9.25	4870.91783	5093.06333	5134.05559	5089.59781	5092.03540
5000.0	9.50	4856.10800	5088.18814	5137.68782	5095.09453	5098.21922
5250.0	6.50	5417.72919	5420.86506	5365.60052	5295.43368	5297.11166
5250.0	6.75	5397.94809	5416.52073	5366.79907	5298.32544	5301.22801
5250.0	7.00	5376.01623	5412.45530	5368.98085	5301.95208	5306.05684
5250.0	7.25	5352.38624	5408.73576	5371.73185	5306.05542	5310.89564
5250.0	7.50	5328.89239	5405.25596	5374.94784	5310.42267	5315.75457
5250.0	7.75	5306.46985	5401.71177	5378.17909	5314.85448	5320.41599
5250.0	8.00	5285.48584	5398.00133	5381.25994	5319.43194	5324.64433
5250.0	8.25	5265.89948	5394.33534	5384.41590	5324.12568	5329.12753
5250.0	8.50	5247.69140	5390.59248	5387.54361	5329.07146	5333.74410
5250.0	8.75	5230.68214	5386.87645	5390.86861	5334.07260	5338.47791
5250.0	9.00	5215.22198	5383.05573	5394.14200	5339.20702	5343.65481
5250.0	9.25	5200.94899	5379.29052	5397.68315	5344.62040	5349.31376
5250.0	9.50	5188.29266	5375.99118	5401.73592	5350.74731	5355.90714
5500.0	6.50	5745.19921	5701.04809	5628.92803	5546.91239	5548.28869
5500.0	6.75	5725.93099	5695.31288	5628.77522	5548.98268	5552.03545
5500.0	7.00	5708.48700	5689.91437	5628.04536	5550.34750	5555.13934
5500.0	7.25	5688.14373	5686.01243	5629.88299	5553.02719	5558.77366
5500.0	7.50	5664.91563	5682.81782	5633.56412	5558.07464	5564.67150
5500.0	7.75	5640.75793	5680.13997	5637.91592	5563.96216	5571.52167
5500.0	8.00	5616.82596	5677.42780	5642.34983	5569.90586	5577.99905
5500.0	8.25	5593.94402	5674.69896	5646.67919	5575.83577	5584.08456
5500.0	8.50	5572.50702	5671.65579	5650.87174	5581.81867	5590.07645
5500.0	8.75	5552.87311	5668.38589	5654.78895	5587.77971	5595.61643
5500.0	9.00	5535.07691	5665.05991	5658.66240	5593.99661	5601.48981
5500.0	9.25	5519.24064	5661.58608	5662.44169	5600.10025	5607.70486
5500.0	9.50	5505.41846	5658.26281	5666.37941	5606.37011	5614.28010
5750.0	6.50	6051.24374	5975.37568	5887.70715	5792.37410	5791.32084
5750.0	6.75	6038.18817	5971.73085	5889.91773	5797.00495	5798.23164
5750.0	7.00	6023.51384	5967.60672	5891.14454	5800.73988	5804.18375
5750.0	7.25	6010.29426	5962.82280	5891.05514	5803.05163	5808.86711
5750.0	7.50	5992.67336	5957.90262	5892.02478	5806.20458	5813.74483
5750.0	7.75	5971.43547	5954.66088	5894.65035	5810.30577	5819.63238
5750.0	8.00	5948.18320	5952.92905	5899.65721	5816.17648	5825.89471
5750.0	8.25	5924.36075	5951.66561	5905.71138	5823.69499	5833.93252
5750.0	8.50	5900.49344	5950.05450	5911.65795	5831.31526	5842.47385
5750.0	8.75	5877.49668	5948.23257	5917.33291	5839.13714	5850.10576
5750.0	9.00	5856.00244	5945.90075	5922.46592	5846.54124	5857.66842
5750.0	9.25	5836.47161	5943.06577	5927.45745	5853.97591	5865.19416
5750.0	9.50	5819.24663	5940.00035	5932.08866	5861.34497	5872.41983
6000.0	6.50	6333.29877	6238.53933	6138.40354	6031.09978	6028.54483
6000.0	6.75	6328.56524	6238.02978	6141.95285	6036.03525	6035.18717
6000.0	7.00	6320.91361	6237.04284	6146.63932	6042.59634	6043.78566
6000.0	7.25	6311.85562	6235.23855	6150.21186	6048.83067	6052.82889
6000.0	7.50	6303.23105	6232.26756	6151.62089	6052.81345	6059.36694
6000.0	7.75	6289.90664	6228.72238	6153.72534	6057.40997	6066.33518
6000.0	8.00	6271.78556	6225.63574	6156.95170	6062.85363	6073.73221
6000.0	8.25	6250.90821	6223.94985	6161.70997	6069.38016	6082.09327
6000.0	8.50	6228.43198	6223.70337	6167.98647	6076.84874	6090.43407
6000.0	8.75	6205.09614	6224.07087	6175.58494	6085.59333	6099.57884
6000.0	9.00	6181.79423	6224.03146	6183.35968	6095.19212	6109.40609
6000.0	9.25	6159.09115	6223.03005	6190.36351	6104.54653	6119.15859
6000.0	9.50	6137.98025	6221.38177	6196.75615	6113.97923	6128.55680
6250.0	6.50	6595.15957	6497.12738	6388.05465	6268.92109	6264.93650
6250.0	6.75	6595.70953	6496.25802	6391.80930	6273.89460	6271.35522
6250.0	7.00	6595.70150	6496.32228	6395.95372	6280.40808	6281.11647
6250.0	7.25	6593.49361	6497.75028	6400.81855	6286.64828	6290.39229
6250.0	7.50	6590.26381	6498.59135	6406.69831	6293.74292	6298.58194
6250.0	7.75	6586.89412	6497.89370	6410.20193	6300.35408	6308.12522
6250.0	8.00	6578.13987	6496.37484	6414.16051	6306.86312	6317.51778
6250.0	8.25	6564.48168	6494.95208	6418.87921	6313.90891	6327.11952
6250.0	8.50	6547.45161	6494.45299	6424.73040	6321.92657	6337.04800
6250.0	8.75	6527.55229	6494.79743	6431.70503	6330.78814	6347.54341
6250.0	9.00	6505.94544	6496.10747	6439.50956	6340.40641	6358.31450
6250.0	9.25	6483.60836	6498.34643	6448.92120	6350.94864	6369.34803
6250.0	9.50	6461.06121	6499.63946	6458.36595	6362.26222	6380.69956
6500.0	6.50	6844.19146	6751.71701	6637.72311	6507.28847	6503.05611
6500.0	6.75	6849.13989	6750.21612	6638.65421	6510.05167	6508.70227
6500.0	7.00	6853.72660	6750.33810	6642.05102	6514.26670	6515.13885
6500.0	7.25	6856.81796	6751.50634	6647.75731	6520.47816	6522.13923
6500.0	7.50	6859.66835	6753.55537	6653.70872	6528.76064	6533.91392
6500.0	7.75	6862.35990	6756.64427	6659.17986	6535.70351	6543.98274
6500.0	8.00	6864.06033	6758.90147	6665.19628	6543.27971	6553.52539
6500.0	8.25	6860.34364	6760.22393	6671.98130	6552.61126	6565.56106
6500.0	8.50	6851.59954	6761.18670	6678.94582	6562.18472	6578.29200
6500.0	8.75	6838.62581	6762.75501	6686.67679	6572.32971	6591.19397
6500.0	9.00	6822.70784	6765.07005	6695.23577	6583.19397	6603.81093
6500.0	9.25	6804.17264	6768.15674	6704.89028	6594.84865	6617.31291
6500.0	9.50	6784.10856	6771.95629	6715.24125	6607.18656	6630.70550
6750.0	6.50	7080.75269	7006.16800	6888.74851	6744.46501	6739.12156
6750.0	6.75	7088.73843	7001.44503	6888.08308	6746.47310	6743.83837
6750.0	7.00	7097.56223	6999.31210	6888.99074	6749.55982	6750.49762
6750.0	7.25	7105.79590	6999.85409	6891.41999	6753.26342	6757.24386
6750.0	7.50	7113.12684	7002.18295	6896.04413	6758.39161	6765.54522
6750.0	7.75	7119.01410	7005.33542	6903.44184	6765.97425	6774.49783
6750.0	8.00	7126.78327	7009.21379	6909.89760	6774.52595	6785.55632
6750.0	8.25	7133.50909	7013.80491	6916.68043	6783.15341	6797.84098
6750.0	8.50	7135.14870	7018.79404	6925.97568	6793.35332	6811.27904
6750.0	8.75	7131.97017	7023.45150	6936.26417	6806.22575	6826.57683
6750.0	9.00	7124.50233	7028.30819	6946.99103	6819.54870	6843.34453
6750.0	9.25	7113.57999	7033.78741	6958.35039	6833.39820	6859.80393
6750.0	9.50	7099.36618	7039.85810	6970.53378	6847.90623	6876.15000
7000.0	6.50	7309.25353	7262.69271	7143.26473	6986.08569	6981.05629
7000.0	6.75	7319.90172	7255.28177	7140.83674	6986.01476	6984.22505
7000.0	7.00	7330.85052	7250.76281	7140.71574	6987.66898	6987.89536
7000.0	7.25	7343.34963	7248.96039	7141.47041	6990.78425	6994.47349
7000.0	7.50	7355.91321	7249.74704	7144.48852	6995.20130	7002.72903
7000.0	7.75	7367.47717	7253.05392	7149.29049	7000.64198	7011.59426
7000.0	8.00	7378.32477	7258.41501	7156.44245	7007.66655	7021.87318
7000.0	8.25	7390.49633	7264.24599	7164.50727	7016.05855	7032.47526
7000.0	8.50	7400.87248	7270.44857	7173.39960	7026.72092	7046.28950
7000.0	8.75	7407.79217	7277.96086	7183.12477	7038.50398	7062.02094
7000.0	9.00	7409.77431	7285.72220	7195.29904	7051.26160	7077.60048
7000.0	9.25	7407.07239	7293.20302	7208.17741	7067.05284	7096.32241
7000.0	9.50	7400.42219	7301.11045	7221.48408	7083.36941	7115.40576
7250.0	6.50	7527.30138	7517.67964	7400.78083	7230.92107	7222.19466
7250.0	6.75	7541.48962	7507.23078	7395.42874	7228.22781	7224.93309
7250.0	7.00	7555.99342	7499.62704	7391.84723	7226.81405	7228.14554
7250.0	7.25	7570.59127	7494.80376	7390.64004	7227.43749	7231.67480
7250.0	7.50	7585.58769	7492.91032	7391.63866	7229.64604	7236.17153
7250.0	7.75	7601.44741	7493.90255	7394.08804	7233.24966	7243.86038
7250.0	8.00	7616.54530	7497.65991	7398.61607	7238.88355	7253.27382
7250.0	8.25	7632.35838	7503.83430	7405.23712	7246.11868	7264.31580
7250.0	8.50	7648.70805	7511.90131	7413.71655	7254.00288	7275.96605
7250.0	8.75	7663.02568	7520.88628	7424.79200	7265.19369	7289.87787
7250.0	9.00	7674.29881	7530.59785	7437.33769	7279.51797	7308.44231
7250.0	9.25	7682.11429	7542.23027	7450.59580	7294.36083	7327.97849
7250.0	9.50	7685.06036	7554.13712	7466.99533	7311.32144	7347.04552
7500.0	6.50	7735.61220	7776.64080	7666.43974	7480.72387	7469.15570
7500.0	6.75	7754.41874	7761.93545	7656.15545	7475.59938	7468.65354
7500.0	7.00	7772.50020	7750.28911	7648.83846	7471.18901	7469.80780
7500.0	7.25	7790.61728	7742.58381	7644.31531	7469.02746	7472.21304
7500.0	7.50	7809.16047	7737.95080	7642.49687	7468.79535	7475.95425
7500.0	7.75	7828.01277	7736.42937	7643.26376	7470.04763	7481.18002
7500.0	8.00	7846.79840	7738.03839	7646.26974	7473.38123	7488.02311
7500.0	8.25	7865.68850	7742.78563	7651.37460	7479.06384	7498.53271
7500.0	8.50	7886.48297	7750.21838	7657.94530	7486.23081	7510.49982
7500.0	8.75	7907.58154	7760.53732	7666.87455	7495.48238	7524.08423
7500.0	9.00	7925.96016	7772.62410	7679.40032	7506.76984	7539.24753
7500.0	9.25	7941.54895	7785.46876	7694.17812	7521.29653	7557.67566
7500.0	9.50	7954.06129	7799.37503	7709.80065	7538.47242	7579.57213
7750.0	6.50	7937.34415	8036.75250	7937.91548	7735.54413	7718.29633
7750.0	6.75	7959.93796	8017.17424	7922.66452	7727.07942	7715.81419
7750.0	7.00	7981.81332	8001.15162	7911.05731	7720.02430	7715.08320
7750.0	7.25	8003.66523	7989.29369	7902.47308	7714.43277	7716.01585
7750.0	7.50	8024.93245	7980.89530	7896.77551	7711.04617	7717.95970
7750.0	7.75	8046.46859	7976.22445	7893.68633	7709.48880	7720.35996
7750.0	8.00	8068.27463	7975.12294	7893.48460	7709.73441	7725.02952
7750.0	8.25	8090.21579	7977.44649	7896.31742	7712.50180	7731.26673
7750.0	8.50	8112.70971	7983.21354	7901.42680	7717.30715	7741.16819
7750.0	8.75	8137.58186	7992.19146	7908.51309	7724.63998	7753.79559
7750.0	9.00	8162.53137	8004.37021	7918.30928	7734.54513	7768.48398
7750.0	9.25	8185.36240	8019.27288	7931.53826	7747.20111	7786.65297
7750.0	9.50	8205.29652	8036.26247	7948.40753	7762.31454	7806.02350
8000.0	6.50	8131.80767	8303.17368	8219.53910	7998.71255	7972.73966
8000.0	6.75	8158.55853	8277.01354	8198.29477	7985.21952	7968.40226
8000.0	7.00	8184.53958	8255.84864	8181.21483	7974.72283	7965.10309
8000.0	7.25	8210.00133	8238.99169	8168.24156	7965.90413	7963.85068
8000.0	7.50	8234.75695	8226.37535	8158.28875	7959.26019	7963.79207
8000.0	7.75	8259.48740	8218.01621	8151.12771	7954.81345	7964.48467
8000.0	8.00	8284.47431	8213.73996	8147.39822	7951.86739	7967.14011
8000.0	8.25	8309.54493	8213.16843	8146.41057	7951.27006	7970.83197
8000.0	8.50	8334.80644	8216.86277	8148.75218	7953.30880	7977.51793
8000.0	8.75	8361.49040	8224.12511	8153.76213	7958.06183	7987.21366
8000.0	9.00	8390.43057	8235.38069	8162.05830	7965.22995	8000.08410
8000.0	9.25	8419.25722	8250.19488	8173.43419	7976.13400	8017.13142
8000.0	9.50	8446.92199	8268.29482	8187.95531	7990.08369	8038.32600
8250.0	6.50	8320.96551	8571.63788	8507.39056	8266.29617	8229.05904
8250.0	6.75	8352.40738	8538.89409	8480.51888	8248.30471	8222.21716
8250.0	7.00	8382.39273	8511.83740	8457.52204	8233.73971	8217.16047
8250.0	7.25	8411.65238	8489.59898	8439.32935	8221.62702	8214.28985
8250.0	7.50	8440.07229	8471.87587	8424.50746	8211.32232	8212.23271
8250.0	7.75	8467.56185	8458.80930	8412.86676	8203.25910	8210.85012
8250.0	8.00	8495.14256	8450.68966	8404.54642	8197.10330	8211.21025
8250.0	8.25	8523.10169	8446.68596	8399.42574	8192.74142	8212.15993
8250.0	8.50	8551.07807	8447.28461	8397.55415	8190.51726	8215.34075
8250.0	8.75	8579.35974	8452.12357	8399.30654	8191.77377	8221.86437
8250.0	9.00	8610.02587	8461.31267	8404.48227	8195.53835	8230.96493
8250.0	9.25	8642.05293	8474.71441	8412.89277	8203.27803	8244.89287
8250.0	9.50	8674.32466	8491.98843	8425.47012	8214.60112	8263.58864
8500.0	6.50	8505.44563	8846.19290	8805.67652	8540.93671	8488.31641
8500.0	6.75	8541.25108	8806.22997	8772.49019	8518.23120	8480.01829
8500.0	7.00	8575.43272	8772.44475	8743.36267	8499.41344	8473.84924
8500.0	7.25	8608.16904	8743.93033	8719.31592	8483.35055	8468.91755
8500.0	7.50	8640.00046	8720.53984	8699.08372	8469.55647	8465.21934
8500.0	7.75	8670.91659	8702.33864	8682.54753	8458.02252	8462.44819
8500.0	8.00	8701.44301	8689.66013	8669.12692	8448.20405	8459.62873
8500.0	8.25	8732.34319	8681.98679	8659.72942	8440.43506	8458.32185
8500.0	8.50	8763.12301	8679.27362	8653.49579	8434.25388	8458.64133
8500.0	8.75	8794.27769	8681.40803	8651.01476	8431.50934	8462.15739
8500.0	9.00	8826.77340	8688.05797	8652.30241	8431.52011	8468.26675
8500.0	9.25	8861.13144	8699.96220	8657.81224	8435.54896	8479.32402
8500.0	9.50	8896.66131	8716.31811	8667.61469	8443.60704	8493.50477
8750.0	6.50	8684.94455	9122.50054	9108.33874	8817.91912	8746.26742
8750.0	6.75	8726.18057	9075.54146	9069.42152	8791.88049	8738.05195
8750.0	7.00	8764.58341	9034.89285	9034.80202	8768.83590	8730.43838
8750.0	7.25	8801.52493	8999.88477	9005.39277	8749.09454	8725.03957
8750.0	7.50	8837.00821	8970.72563	8979.66669	8732.14471	8719.90581
8750.0	7.75	8871.40290	8946.83195	8957.61085	8717.16097	8715.71006
8750.0	8.00	8904.75902	8929.02745	8939.25128	8703.66573	8710.73719
8750.0	8.25	8937.77307	8917.19694	8924.88121	8692.23342	8707.88510
8750.0	8.50	8971.16718	8910.45755	8913.65589	8682.14797	8705.49736
8750.0	8.75	9004.63613	8908.90223	8906.69993	8674.77861	8706.09419
8750.0	9.00	9038.67887	8912.63520	8903.21602	8670.79625	8708.53216
8750.0	9.25	9074.86455	8921.61884	8904.13125	8670.32109	8715.58698
8750.0	9.50	9112.89488	8935.94751	8909.91931	8673.93449	8727.10496
9000.0	6.50	8861.90893	9401.47360	9415.32819	9096.27255	9001.53246
9000.0	6.75	8907.37505	9348.17582	9373.04158	9068.81274	8995.50112
9000.0	7.00	8950.58864	9301.19442	9333.88946	9043.08652	8987.69980
9000.0	7.25	8991.55212	9259.09448	9299.06406	9019.81063	8981.77865
9000.0	7.50	9030.42709	9223.69173	9267.80990	8999.56171	8976.91619
9000.0	7.75	9068.35004	9194.12800	9239.81650	8981.47510	8970.94629
9000.0	8.00	9104.52124	9171.34390	9215.83135	8964.22174	8966.36178
9000.0	8.25	9140.19864	9154.66804	9195.92244	8949.10483	8961.83478
9000.0	8.50	9175.87477	9143.64929	9180.20945	8935.92992	8957.99740
9000.0	8.75	9211.73409	9138.07629	9168.52473	8924.26649	8955.87985
9000.0	9.00	9248.40235	9138.51257	9160.42063	8916.01988	8955.10637
9000.0	9.25	9286.39886	9144.37937	9156.91696	8910.89312	8958.73986
9000.0	9.50	9326.39816	9156.22860	9158.14893	8909.95124	8965.63912
9250.0	6.50	9033.68581	9679.61305	9719.87408	9370.06639	9248.53452
9250.0	6.75	9084.67338	9621.50439	9676.69668	9343.94342	9247.34354
9250.0	7.00	9133.38418	9568.22942	9634.72542	9317.56509	9242.63875
9250.0	7.25	9178.91065	9519.64336	9595.64015	9292.02403	9237.90468
9250.0	7.50	9222.23685	9478.22226	9559.49653	9269.10715	9233.55460
9250.0	7.75	9263.61751	9443.46417	9525.91875	9247.62513	9228.02186
9250.0	8.00	9303.21445	9415.08799	9496.58618	9227.33594	9223.05608
9250.0	8.25	9341.22081	9393.08979	9471.59011	9208.78194	9218.35498
9250.0	8.50	9378.91134	9377.00183	9450.68346	9192.44110	9212.67001
9250.0	8.75	9416.93482	9367.06709	9433.75832	9176.91558	9208.15512
9250.0	9.00	9455.46771	9363.51884	9421.08568	9164.14004	9204.96507
9250.0	9.25	9494.84119	9365.87746	9412.64688	9154.77356	9204.37704
9250.0	9.50	9536.42731	9374.43059	9409.06315	9148.77985	9206.92112
9500.0	6.50	9201.38451	9949.46356	10013.74678	9631.84938	9481.65076
9500.0	6.75	9257.88077	9888.88081	9974.20861	9610.63041	9488.56117
9500.0	7.00	9312.58866	9832.47370	9933.93969	9587.57913	9490.64130
9500.0	7.25	9363.32800	9779.64886	9893.30555	9562.99442	9489.37855
9500.0	7.50	9411.34673	9733.37528	9853.74343	9539.25139	9487.07938
9500.0	7.75	9456.41205	9693.69707	9816.48943	9515.57725	9484.19385
9500.0	8.00	9499.53322	9660.15039	9782.63794	9492.99521	9479.96596
9500.0	8.25	9540.02283	9633.20841	9753.07158	9471.35767	9474.95129
9500.0	8.50	9580.10259	9612.36497	9727.45811	9452.02527	9469.28805
9500.0	8.75	9620.42957	9598.06940	9705.50256	9433.90961	9463.60180
9500.0	9.00	9660.94542	9590.07184	9688.08289	9417.76425	9458.90039
9500.0	9.25	9702.07760	9588.74350	9674.89358	9404.40659	9455.64513
9500.0	9.50	9744.94935	9593.77170	9665.93878	9393.74170	9454.00225
9750.0	6.50	9362.90683	10216.84137	10300.61743	9881.67927	9698.68200
9750.0	6.75	9425.41166	10153.35919	10264.93459	9867.68295	9716.56305
9750.0	7.00	9486.27588	10093.87231	10227.28824	9849.89547	9726.82206
9750.0	7.25	9543.60225	10038.13174	10187.85716	9829.45791	9733.35067
9750.0	7.50	9597.18607	9988.12418	10147.61656	9806.42301	9735.40669
9750.0	7.75	9647.28230	9944.12057	10108.67843	9782.58142	9736.48404
9750.0	8.00	9694.13213	9905.86316	10072.49356	9759.10514	9734.58122
